2026-03-12 19:03:48 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:04:39 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 19:04:41 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:04:42 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:05:43 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 19:05:44 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:05:45 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:06:08 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 19:06:12 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:06:12 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:07:15 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 19:07:16 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 19:07:17 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:30 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 20:48:30 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:30 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:31 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 20:48:31 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:31 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:32 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 20:48:32 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:32 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:41 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 20:48:41 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:48:41 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:51:24 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 20:51:24 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:51:24 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:51:57 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'p.is_active' in 'where clause'"}
2026-03-12 20:51:57 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 20:51:57 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'slug' in 'field list'"}
2026-03-12 22:18:09 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:18:09 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.categories' doesn't exist"}
2026-03-12 22:18:10 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
